user,year,camera,longitude,latitude,url
52803318@N00,2009,NIKON,-122.458923,37.772079,http://farm4.staticflickr.com/3464/3801937392_b802fc22c3.jpg
44124466908@N01,2009,NIKON,-122.408262,37.787962,http://farm3.staticflickr.com/2454/4018404600_56d410ff53.jpg
34581217@N00,2013,SAMSUNG,-122.401467,37.7921,http://farm8.staticflickr.com/7347/9678377711_87d83e6630.jpg
7332125@N04,2009,CANON,-122.469406,37.803273,http://farm5.staticflickr.com/4008/4254286646_87a9632304.jpg
44124430429@N01,2012,NA,-122.424055,37.763176,http://farm9.staticflickr.com/8031/7981343774_b63937b940.jpg
9751269@N07,2012,NIKON,-122.494812,37.76761,http://farm9.staticflickr.com/8444/7771870326_c9772ff64d.jpg
23675378@N00,2012,APPLE,-122.435834,37.798333,http://farm6.staticflickr.com/5320/7154621992_be1a35722b.jpg
22809317@N04,2010,APPLE,-122.288569,37.556303,http://farm5.staticflickr.com/4029/4362618075_fc2267a58d.jpg
8308954@N06,2007,NIKON,-122.42182,37.826013,http://farm3.staticflickr.com/2083/2114786240_14b5948dca.jpg
21881956@N05,2014,SONY,-122.441234,37.813486,http://farm8.staticflickr.com/7047/13823296143_d8f0018082.jpg
49503100307@N01,2013,NA,-122.45033,37.765676,http://farm4.staticflickr.com/3771/9534643382_fde913c142.jpg
22815098@N06,2009,SONY,-122.401599,37.784766,http://farm3.staticflickr.com/2480/3623487552_3e9a3059b3.jpg
44124466908@N01,2010,NIKON,-122.42134,37.7597,http://farm6.staticflickr.com/5241/5247741560_99873bfed7.jpg
44124466908@N01,2010,NA,-122.40205,37.789022,http://farm3.staticflickr.com/2706/4240582696_f864626edd.jpg
32602235@N03,2011,NIKON,-122.421752,37.787654,http://farm6.staticflickr.com/5012/5535920341_3eff446f88.jpg
79551604@N00,2013,APPLE,-122.415501,37.765166,http://farm9.staticflickr.com/8086/8595981991_26dfdef54c.jpg
98601772@N00,2007,CANON,-122.4217,37.7623,http://farm1.staticflickr.com/177/416181011_85ad54fb49.jpg
44124466908@N01,2012,NIKON,-122.412334,37.78,http://farm9.staticflickr.com/8192/8117524023_93ea0a4457.jpg
44124466908@N01,2013,SONY,-122.406834,37.771333,http://farm9.staticflickr.com/8509/8360633272_598f961cf0.jpg
44124466908@N01,2012,NIKON,-122.4465,37.7935,http://farm9.staticflickr.com/8202/8177553209_33f135410f.jpg
79053562@N00,2007,APPLE,-122.401114,37.798981,http://farm2.staticflickr.com/1038/841702529_2739eff284.jpg
49680546@N07,2010,CANON,-122.41898,37.802392,http://farm5.staticflickr.com/4138/4862594014_a1d4e35d8e.jpg
74684723@N00,2008,CANON,-122.46652,37.769641,http://farm3.staticflickr.com/2685/4146827676_bab0bab887.jpg
44124466908@N01,2007,NIKON,-122.421257,37.758689,http://farm1.staticflickr.com/212/501901929_6cc3d88e61.jpg
51035555243@N01,2009,CANON,-122.388959,37.778488,http://farm9.staticflickr.com/8164/6989285376_fa69e03c52.jpg
74173260@N00,2008,CANON,-122.420611,37.77933,http://farm4.staticflickr.com/3273/3040407450_909450b99a.jpg
17593639@N08,2008,PANASONIC,-122.497215,37.610763,http://farm4.staticflickr.com/3200/2653738521_1fa6325202.jpg
30864080@N00,2008,NIKON,-122.403187,37.786775,http://farm4.staticflickr.com/3106/2406339942_6792ff0d79.jpg
55437289@N00,2008,CANON,-122.301989,37.545397,http://farm4.staticflickr.com/3464/3378059580_e75363af34.jpg
44094498@N03,2009,CANON,-122.437455,37.760418,http://farm3.staticflickr.com/2758/4205086146_fbfb3f0234.jpg
27572989@N02,2012,NIKON,-122.41228,37.8098,http://farm9.staticflickr.com/8090/8461461963_ea94b76575.jpg
63669472@N00,2013,OLYMPUS,-122.412253,37.761066,http://farm3.staticflickr.com/2858/10763614316_66cf4c2094.jpg
52756090@N05,2011,APPLE,-122.4715,37.780167,http://farm7.staticflickr.com/6224/6242396562_38a1e40bf9.jpg
72959997@N00,2013,APPLE,-122.404001,37.76,http://farm6.staticflickr.com/5496/9522091838_29a6871461.jpg
26112397@N05,2013,NIKON,-122.427673,37.75989,http://farm3.staticflickr.com/2834/10685193846_8813d58860.jpg
14105785@N03,2008,NA,-122.391493,37.762521,http://farm4.staticflickr.com/3104/2566416835_180f7bf0ac.jpg
44124466908@N01,2008,NIKON,-122.395162,37.795152,http://farm3.staticflickr.com/2057/2272057882_c70492cc78.jpg
24203582@N04,2011,NIKON,-122.419334,37.774833,http://farm6.staticflickr.com/5142/5775294146_a7a4d2d787.jpg
72327394@N00,2007,CANON,-122.27294,37.556781,http://farm2.staticflickr.com/1360/724226789_38d7a6ceef.jpg
62747771@N00,2011,NIKON,-122.405397,37.797115,http://farm8.staticflickr.com/7004/6527341811_32f574db56.jpg
10011817@N00,2010,NIKON,-122.434387,37.763187,http://farm6.staticflickr.com/5007/5212027813_c467aeb2d7.jpg
21977821@N00,2007,CANON,-122.436747,37.760469,http://farm3.staticflickr.com/2189/1807562976_93512b9aec.jpg
33898753@N00,2012,NA,-122.404786,37.781923,http://farm8.staticflickr.com/7248/7880649360_b302ffef26.jpg
60633715@N00,2009,CANON,-122.479705,37.826226,http://farm4.staticflickr.com/3097/3213679990_4fe24fa55a.jpg
70806177@N00,2012,APPLE,-122.430834,37.859,http://farm8.staticflickr.com/7087/7306663228_4702ed307c.jpg
16725630@N00,2007,CASIO,-122.510379,37.776167,http://farm2.staticflickr.com/1060/1300081459_1dda47a18a.jpg
44124466908@N01,2009,NIKON,-122.412661,37.750701,http://farm4.staticflickr.com/3522/4073014711_58c55fb015.jpg
9751269@N07,2011,APPLE,-122.324334,37.899666,http://farm6.staticflickr.com/5301/5583499356_ecdaffcefb.jpg
31624444@N04,2011,NIKON,-122.395323,37.785096,http://farm7.staticflickr.com/6126/5939055636_bcab69b55a.jpg
33917831@N00,2008,CANON,-122.494157,37.768908,http://farm3.staticflickr.com/2166/2323240377_55b61a6a82.jpg
60342128@N08,2011,CANON,-122.41941,37.7691,http://farm6.staticflickr.com/5014/5543916001_109bc601b9.jpg
26014981@N02,2010,CANON,-122.468698,37.771596,http://farm5.staticflickr.com/4006/5076596481_7fd2971dee.jpg
10460752@N07,2006,CANON,-122.423057,37.782926,http://farm2.staticflickr.com/1050/896425147_d33052b0dd.jpg
8021736@N06,2008,OLYMPUS,-122.454316,37.769976,http://farm4.staticflickr.com/3271/2790619642_c5b231efba.jpg
69754957@N00,2008,NIKON,-122.39013,37.777308,http://farm4.staticflickr.com/3039/2761971521_606f202ba9.jpg
31355801@N05,2009,CANON,-122.410182,37.77529,http://farm3.staticflickr.com/2638/3961038366_e8f12537a8.jpg
85853333@N00,2008,CANON,-122.410333,37.789666,http://farm3.staticflickr.com/2127/2230442865_bfc27085ae.jpg
23004521@N02,2009,NA,-122.44812,37.790251,http://farm3.staticflickr.com/2488/3680272241_9743fef0e8.jpg
7354209@N08,2007,CANON,-122.406288,37.79767,http://farm3.staticflickr.com/2065/2338525353_68bf1992a1.jpg
55514420@N00,2009,NIKON,-122.41898,37.756194,http://farm3.staticflickr.com/2440/3605005159_923d404e70.jpg
51035555243@N01,2006,CANON,-122.2673,37.869322,http://farm4.staticflickr.com/3249/3061339432_1fc5645750.jpg
73621375@N00,2007,NIKON,-122.490187,37.690905,http://farm3.staticflickr.com/2019/1630182478_94e2645b00.jpg
23626319@N00,2002,SONY,-122.422456,37.826666,http://farm2.staticflickr.com/1068/1107385318_223691946b.jpg
10069023@N00,2014,APPLE,-122.481711,37.750441,http://farm4.staticflickr.com/3681/12868119683_08bb06a6aa.jpg
62573448@N05,2012,SONY,-122.4262,37.78205,http://farm9.staticflickr.com/8292/7504891158_36d5ebf9a9.jpg
17979617@N00,2009,APPLE,-122.428667,37.762833,http://farm3.staticflickr.com/2744/4123212112_3e718f129d.jpg
95547470@N00,2010,NA,-122.37482,37.798051,http://farm5.staticflickr.com/4145/4973155838_4dbc6cdf38.jpg
42445822@N00,2008,NIKON,-122.424926,37.770664,http://farm3.staticflickr.com/2252/2391703506_251060f682.jpg
47801073@N07,2010,CANON,-122.405505,37.794626,http://farm3.staticflickr.com/2705/4518824295_118ef2a86d.jpg
28006064@N02,2013,NA,-122.291554,37.545456,http://farm6.staticflickr.com/5489/10366482924_1cabe4dec8.jpg
34507951@N07,2008,NIKON,-122.391085,37.761389,http://farm4.staticflickr.com/3360/3213708584_fb0b8506e3.jpg
27643411@N00,2006,CANON,-122.410697,37.811207,http://farm1.staticflickr.com/122/265778704_cd1d2ef6b9.jpg
75964373@N00,2011,APPLE,-122.408501,37.789001,http://farm8.staticflickr.com/7157/6440618335_86889f5737.jpg
51035661423@N01,2011,CANON,-122.302867,37.772784,http://farm8.staticflickr.com/7017/6491288915_b1072ac8ec.jpg
46035918@N00,2009,NIKON,-122.261352,37.794679,http://farm4.staticflickr.com/3316/3329417173_83c6c2e4dc.jpg
32221880@N03,2010,APPLE,-122.467167,37.761666,http://farm5.staticflickr.com/4134/4812137223_54a1cabeaf.jpg
25007843@N00,2008,APPLE,-122.404196,37.771897,http://farm4.staticflickr.com/3046/2851428296_7cfed7bed8.jpg
90365334@N00,2013,CANON,-122.419886,37.823404,http://farm9.staticflickr.com/8127/8858552917_c6ef30aac9.jpg
7787707@N04,2007,NIKON,-122.412811,37.762382,http://farm3.staticflickr.com/2389/2153452506_f0ae9c741d.jpg
32782751@N07,2009,NIKON,-122.415461,37.780064,http://farm3.staticflickr.com/2492/3894872611_cac3825521.jpg
86423739@N00,2010,CANON,-122.479963,37.832513,http://farm2.staticflickr.com/1284/4684004808_0828520c53.jpg
55154692@N05,2013,CANON,-122.321004,37.896056,http://farm9.staticflickr.com/8354/8425082839_8c5c1ac4bb.jpg
30648150@N00,2013,CANON,-122.491153,37.770697,http://farm3.staticflickr.com/2865/10403753756_4828d9a376.jpg
93755244@N00,2009,CANON,-122.475667,37.809333,http://farm3.staticflickr.com/2610/4129808067_95e7d06c97.jpg
44124466908@N01,2011,HIPSTAMATIC,-122.418834,37.784833,http://farm7.staticflickr.com/6231/6269214750_958efd47d1.jpg
14878709@N00,2007,OLYMPUS,-122.454299,37.784011,http://farm2.staticflickr.com/1321/1460899274_a2d5c0d925.jpg
33989573@N00,2010,CANON,-122.3938,37.795516,http://farm5.staticflickr.com/4074/4819183117_08d01fdb2b.jpg
44665895@N00,2009,NIKON,-122.395334,37.795516,http://farm4.staticflickr.com/3642/3460241980_df2a8f6883.jpg
87392010@N00,2008,CANON,-122.287902,37.570194,http://farm4.staticflickr.com/3132/2836958730_7bea048d37.jpg
82847947@N00,2013,CANON,-122.41883,37.785041,http://farm9.staticflickr.com/8110/8483850534_2efa949327.jpg
79053562@N00,2007,NIKON,-122.409969,37.787629,http://farm3.staticflickr.com/2419/2116150697_71190e8384.jpg
22507475@N07,2011,APPLE,-122.406834,37.7825,http://farm4.staticflickr.com/3154/5799314246_94922073d1.jpg
29513210@N00,2011,CANON,-122.427209,37.759866,http://farm6.staticflickr.com/5150/5634153918_78d01525fa.jpg
55514420@N00,2009,NIKON,-122.407554,37.78814,http://farm4.staticflickr.com/3313/3478108913_dd0a77eb1a.jpg
85428086@N00,2007,CANON,-122.469908,37.769944,http://farm3.staticflickr.com/2062/2139257871_8de39ca28f.jpg
10011817@N00,2006,SONY,-122.422607,37.772403,http://farm1.staticflickr.com/59/220777196_e943b8deda.jpg
88551178@N00,2010,NA,-122.44724,37.754955,http://farm2.staticflickr.com/1080/4722144376_8dac38086e.jpg
22201865@N00,2011,NIKON,-122.403513,37.793007,http://farm7.staticflickr.com/6233/6232049931_f1dbe8279f.jpg
78317199@N00,2010,PANASONIC,-122.38267,37.592844,http://farm5.staticflickr.com/4125/4954906179_b87a96bd63.jpg
84579440@N00,2011,APPLE,-122.261667,37.797333,http://farm7.staticflickr.com/6216/6292003755_4cbc8bd388.jpg
35034347485@N01,2006,CANON,-122.417371,37.778088,http://farm1.staticflickr.com/102/296217655_056a257ca3.jpg
60700203@N03,2012,CANON,-122.445588,37.859811,http://farm9.staticflickr.com/8426/7840889876_726af805b8.jpg
23401669@N00,2009,NIKON,-122.422851,37.826667,http://farm3.staticflickr.com/2675/3820726037_1678a25ebf.jpg
40911801@N00,2012,OLYMPUS,-122.349066,37.583134,http://farm8.staticflickr.com/7074/7149029037_327f4f962a.jpg
27403767@N00,2008,CANON,-122.303756,37.546012,http://farm3.staticflickr.com/2270/2467114884_2ffafe24a6.jpg
44124466908@N01,2010,NIKON,-122.425841,37.775366,http://farm5.staticflickr.com/4002/5079580946_10b6cb225f.jpg
51035767928@N01,2011,APPLE,-122.414834,37.7605,http://farm6.staticflickr.com/5259/5544104278_9924402af1.jpg
30934989@N06,2011,NA,-122.268604,37.878497,http://farm7.staticflickr.com/6058/6241755502_6a637462e2.jpg
44124466908@N01,2010,APPLE,-122.420989,37.773807,http://farm5.staticflickr.com/4123/4923884801_ac9af45973.jpg
34186459@N00,2011,CANON,-122.429655,37.785067,http://farm4.staticflickr.com/3292/5761160693_571a630c9d.jpg
68601487@N00,2007,CANON,-122.403755,37.779975,http://farm1.staticflickr.com/170/441512174_41beeb9c89.jpg
34186459@N00,2012,CANON,-122.40146,37.789183,http://farm8.staticflickr.com/7210/6861360573_c9dc9b065d.jpg
66685169@N00,2006,CANON,-122.422928,37.826844,http://farm1.staticflickr.com/50/119046549_9ea18758a3.jpg
44124466908@N01,2011,NIKON,-122.400917,37.787159,http://farm7.staticflickr.com/6070/6100606953_b1194c6758.jpg
59835568@N00,2013,APPLE,-122.417834,37.779333,http://farm6.staticflickr.com/5461/9667429829_017291abbf.jpg
34186459@N00,2013,CANON,-122.409389,37.754684,http://farm8.staticflickr.com/7323/8851182604_eb2143d2a3.jpg
21375941@N08,2010,OLYMPUS,-122.44709,37.805986,http://farm6.staticflickr.com/5162/5248254310_72f514eb08.jpg
44124466908@N01,2013,NA,-122.419001,37.749666,http://farm9.staticflickr.com/8043/8360478162_d483128be4.jpg
13334322@N00,2010,NA,-122.406637,37.771064,http://farm6.staticflickr.com/5162/5242829594_4197c30fc2.jpg
41894176272@N01,2010,APPLE,-122.472167,37.781833,http://farm8.staticflickr.com/7237/6887987980_41b02d5f2b.jpg
29550017@N02,2013,SAMSUNG,-122.407778,37.788055,http://farm4.staticflickr.com/3703/11090107413_2c40a3be04.jpg
44407852@N06,2011,OLYMPUS,-122.409,37.790833,http://farm7.staticflickr.com/6037/6346707181_4de5287727.jpg
47801073@N07,2010,CANON,-122.421673,37.764837,http://farm5.staticflickr.com/4121/4819875479_d331e9cfd1.jpg
50658812@N00,2011,NA,-122.422897,37.805901,http://farm7.staticflickr.com/6115/6324378194_1ec3ee35f5.jpg
23004521@N02,2009,NA,-122.44812,37.790251,http://farm3.staticflickr.com/2555/4048737787_bef8b940df.jpg
76608717@N00,2010,CANON,-122.410805,37.764179,http://farm3.staticflickr.com/2682/4477712091_8380a0aed0.jpg
86151521@N00,2011,COSINA,-122.40205,37.788816,http://farm8.staticflickr.com/7145/6498848181_370a4fa870.jpg
10069023@N00,2013,BLUX,-122.4205,37.789,http://farm9.staticflickr.com/8095/8585254647_7a5861eaf1.jpg
60311165@N04,2013,CANON,-122.271641,37.866098,http://farm8.staticflickr.com/7349/8836734936_2a9e283b54.jpg
44124466908@N01,2007,NIKON,-122.418229,37.752292,http://farm1.staticflickr.com/202/519326365_70a389296c.jpg
44124367626@N01,2009,NA,-122.421379,37.745388,http://farm1.staticflickr.com/193/3263563315_58c18457b4.jpg
53233802@N07,2012,NIKON,-122.412664,37.771003,http://farm9.staticflickr.com/8084/8268908698_07f39fce60.jpg
98089007@N00,2011,NA,-122.412724,37.770956,http://farm8.staticflickr.com/7021/6490765493_2975131e8a.jpg
24508975@N00,2008,CANON,-122.401556,37.784223,http://farm3.staticflickr.com/2229/2196358517_124a484047.jpg
16289690@N00,2012,CANON,-122.401664,37.784333,http://farm9.staticflickr.com/8301/7885589858_d66659ef3c.jpg
24769414@N00,2010,CANON,-122.4011,37.7836,http://farm6.staticflickr.com/5241/5232367532_859361694f.jpg
23609079@N07,2008,CANON,-122.390556,37.600833,http://farm6.staticflickr.com/5148/5556567473_f439f1a68c.jpg
44124466908@N01,2010,NIKON,-122.418,37.7795,http://farm5.staticflickr.com/4149/5132307257_ba9b55d8bb.jpg
62237499@N00,2006,CANON,-122.459385,37.772504,http://farm1.staticflickr.com/215/496820245_6adf2a4703.jpg
84756631@N00,2011,NA,-122.4065,37.78833,http://farm9.staticflickr.com/8216/8287822854_91693ec5c4.jpg
42445822@N00,2009,CANON,-122.280728,37.801391,http://farm3.staticflickr.com/2433/4025373288_049dc1fafc.jpg
40463436@N00,2010,PANASONIC,-122.420396,37.7795,http://farm5.staticflickr.com/4036/5163351498_f40a638657.jpg
71401076@N00,2006,CANON,-122.394371,37.783691,http://farm1.staticflickr.com/111/297466984_11357943ca.jpg
33917831@N00,2007,CANON,-122.459868,37.772605,http://farm2.staticflickr.com/1313/902344635_7fa78bd2d0.jpg
30112774@N03,2008,NIKON,-122.402383,37.742748,http://farm4.staticflickr.com/3149/3002043316_0031bf443a.jpg
85652188@N00,2011,CANON,-122.426147,37.768543,http://farm7.staticflickr.com/6120/6243387180_f944855a0a.jpg
49277779@N05,2010,CANON,-122.264463,37.799976,http://farm5.staticflickr.com/4087/5084133081_0840de8a3f.jpg
80064349@N00,2010,APPLE,-122.385655,37.612547,http://farm2.staticflickr.com/1435/5160344374_27cce3ff4f.jpg
44124466908@N01,2007,APPLE,-122.408745,37.782349,http://farm3.staticflickr.com/2418/1944613059_6aa4ae4a8c.jpg
27500891@N03,2009,NA,-122.420053,37.804094,http://farm3.staticflickr.com/2567/4224699790_d1fd7db9e6.jpg
44124367601@N01,2007,CANON,-122.404432,37.785528,http://farm1.staticflickr.com/127/353648889_9e3c9add71.jpg
44124466908@N01,2009,NIKON,-122.401834,37.788666,http://farm3.staticflickr.com/2703/4102688406_18c1e3c551.jpg
30934989@N06,2013,NORITSU,-122.324209,37.802968,http://farm9.staticflickr.com/8387/8637140603_3d9c280b21.jpg
60991646@N00,2006,CANON,-122.365722,37.73305,http://farm1.staticflickr.com/143/369628928_53934256c8.jpg
72504742@N00,2010,HTC,-122.410045,37.782691,http://farm2.staticflickr.com/1094/5143988102_8131cccef6.jpg
44048128@N00,2010,CANON,-122.410724,37.787155,http://farm3.staticflickr.com/2786/4250053605_5beccb1e5b.jpg
21669640@N00,2006,CANON,-122.467346,37.735969,http://farm1.staticflickr.com/60/218243047_f309e6ac4e.jpg
49502994427@N01,2007,CANON,-122.414474,37.78374,http://farm2.staticflickr.com/1215/882824204_030e4e7595.jpg
89853781@N00,2006,NIKON,-122.445588,37.769934,http://farm1.staticflickr.com/71/197749035_f1a72f3a8a.jpg
23695938@N00,2009,NIKON,-122.422667,37.784,http://farm3.staticflickr.com/2441/4010583512_852fefe941.jpg
98479051@N00,2008,CANON,-122.426104,37.761618,http://farm4.staticflickr.com/3092/2617803914_a899a80797.jpg
44124367601@N01,2012,APPLE,-122.4075,37.794,http://farm9.staticflickr.com/8320/8037009665_1da594fc63.jpg
44124466908@N01,2009,APPLE,-122.267834,37.809666,http://farm4.staticflickr.com/3645/3441274378_2ca345c0a8.jpg
33917831@N00,2007,CANON,-122.424987,37.764713,http://farm3.staticflickr.com/2265/1578547329_f8034f772d.jpg
42445822@N00,2009,CANON,-122.470687,37.684772,http://farm3.staticflickr.com/2567/4187189028_b2ae2aa7eb.jpg
26216388@N02,2013,NIKON,-122.412859,37.77283,http://farm4.staticflickr.com/3742/10031451275_96d0fae12e.jpg
54259492@N00,2009,OLYMPUS,-122.397329,37.795063,http://farm4.staticflickr.com/3475/3958974766_99aba2d206.jpg
36024287@N00,2010,APPLE,-122.405,37.746833,http://farm5.staticflickr.com/4144/4952381018_07e5e06340.jpg
73994646@N00,2008,NIKON,-122.291221,37.831276,http://farm4.staticflickr.com/3289/2728787508_81718a7427.jpg
10011817@N00,2010,NIKON,-122.418293,37.779517,http://farm5.staticflickr.com/4137/4743389396_fe6afa693f.jpg
53546415@N00,2006,NIKON,-122.503749,37.734077,http://farm1.staticflickr.com/90/245881310_93e0cb8e63.jpg
65118099@N02,2013,FUJIFILM,-122.452087,37.775938,http://farm4.staticflickr.com/3770/9471447130_008cc5d867.jpg
10011817@N00,2006,SONY,-122.42945,37.767097,http://farm1.staticflickr.com/138/326134710_756a9c40ea.jpg
44124466908@N01,2011,NIKON,-122.407806,37.785105,http://farm7.staticflickr.com/6022/5957474055_376a54fe37.jpg
53233802@N07,2012,NIKON,-122.412664,37.771003,http://farm9.staticflickr.com/8338/8268958080_f09efb5e42.jpg
44124466908@N01,2009,NIKON,-122.40602,37.787661,http://farm4.staticflickr.com/3341/3263168058_171f1aaecf.jpg
44124466908@N01,2010,NIKON,-122.400559,37.785338,http://farm3.staticflickr.com/2773/4468873639_c0d748168f.jpg
44124284226@N01,2012,PANASONIC,-122.41207,37.763675,http://farm9.staticflickr.com/8066/8186407969_61249d6b71.jpg
40040700045@N01,2011,NA,-122.447776,37.769964,http://farm7.staticflickr.com/6229/6267937155_c75552a2b6.jpg
49262228@N00,2004,NA,-122.453613,37.822802,http://farm1.staticflickr.com/219/491778700_8f219654f1.jpg
17065592@N00,2010,CANON,-122.412637,37.77108,http://farm3.staticflickr.com/2540/4239125764_343be34e17.jpg
33473816@N00,2007,CANON,-122.383339,37.759667,http://farm1.staticflickr.com/161/366783070_59ba23af58.jpg
49139675@N00,2007,CANON,-122.42236,37.825981,http://farm3.staticflickr.com/2178/1761892821_65b7956d86.jpg
23004521@N02,2008,NA,-122.44812,37.790251,http://farm4.staticflickr.com/3146/2635344518_ed093ee038.jpg
8353973@N06,2013,APPLE,-122.396278,37.763808,http://farm8.staticflickr.com/7393/10684590465_bdf62bc689.jpg
49503048699@N01,2008,CANON,-122.395835,37.76509,http://farm4.staticflickr.com/3199/3028716155_af66e25103.jpg
62573448@N05,2012,SONY,-122.4345,37.77346,http://farm8.staticflickr.com/7257/7505014354_09f2fc33b4.jpg
25550320@N04,2010,NIKON,-122.304687,37.547386,http://farm5.staticflickr.com/4029/4549588079_db87ff8ae7.jpg
66922282@N00,2003,OLYMPUS,-122.488031,37.645563,http://farm1.staticflickr.com/21/25832672_dbf095a9b6.jpg
78316603@N00,2002,EASTMAN,-122.411416,37.79477,http://farm3.staticflickr.com/2753/4477838578_e040d7dc9d.jpg
44124466908@N01,2011,NA,-122.418834,37.784833,http://farm7.staticflickr.com/6217/6269187970_7e11dd1fd0.jpg
7208361@N04,2011,NIKON,-122.398756,37.793066,http://farm7.staticflickr.com/6116/6350907354_d5c8fe112e.jpg
44124466908@N01,2009,NIKON,-122.403511,37.7928,http://farm3.staticflickr.com/2662/4161008882_49bba43c3f.jpg
8458252@N05,2011,PENTAX,-122.40941,37.797683,http://farm6.staticflickr.com/5273/5906418960_2349b67696.jpg
48372717@N00,2008,CANON,-122.286,37.8642,http://farm4.staticflickr.com/3043/2297979297_7d204b8dbe.jpg
44124466908@N01,2009,NIKON,-122.41455,37.773883,http://farm3.staticflickr.com/2436/4016455198_aa2dba8158.jpg
27571964@N06,2008,PANASONIC,-122.511827,37.776184,http://farm4.staticflickr.com/3261/2924317610_bb50fc071f.jpg
67194633@N00,2006,MEDION,-122.411727,37.788081,http://farm1.staticflickr.com/112/290067616_130e938dc9.jpg
8783296@N05,2003,NIKON,-122.403745,37.792286,http://farm2.staticflickr.com/1406/543000702_8780f318ec.jpg
74173260@N00,2008,CANON,-122.467496,37.770867,http://farm4.staticflickr.com/3127/2883767663_67213d218e.jpg
13334322@N00,2010,SONY,-122.419806,37.755418,http://farm5.staticflickr.com/4071/4715482377_f674001570.jpg
29083168@N07,2010,SONY,-122.414453,37.781772,http://farm5.staticflickr.com/4128/5081958411_7054104135.jpg
44124466908@N01,2009,NIKON,-122.394218,37.794338,http://farm3.staticflickr.com/2726/4055031248_eb478ca193.jpg
33106392@N08,2012,CANON,-122.500492,37.726737,http://farm9.staticflickr.com/8203/8186236814_55f35d2a1a.jpg
9895356@N04,2011,NA,-122.443485,37.803002,http://farm7.staticflickr.com/6070/6123853429_de52f9e66e.jpg
42445822@N00,2008,NIKON,-122.399861,37.7651,http://farm4.staticflickr.com/3250/2987601707_eb29de4ed6.jpg
51035555243@N01,2005,CANON,-122.50318,37.733508,http://farm1.staticflickr.com/16/21824144_0ebc5dfe7d.jpg
44124466908@N01,2011,NIKON,-122.398338,37.787013,http://farm6.staticflickr.com/5005/5358343320_fef2148b19.jpg
47357266@N00,2013,APPLE,-122.2745,37.803666,http://farm8.staticflickr.com/7343/9526328157_2d200812ea.jpg
79573010@N00,2005,NA,-122.427713,37.748941,http://farm1.staticflickr.com/30/46947017_505abadce2.jpg
48192835@N00,2008,NIKON,-122.403616,37.796356,http://farm4.staticflickr.com/3194/2809676997_ee8910b5c9.jpg
94747499@N04,2013,CANON,-122.389369,37.778414,http://farm9.staticflickr.com/8536/8626092631_0e6a991ba0.jpg
51035782995@N01,2007,CANON,-122.39822,37.78856,http://farm3.staticflickr.com/2074/2126694474_6cb226db29.jpg
9462200@N08,2010,NA,-122.509413,37.770481,http://farm5.staticflickr.com/4123/4761159167_c1c1a56d0a.jpg
77997130@N00,2011,CASIO,-122.422145,37.805827,http://farm7.staticflickr.com/6162/6187307666_d214d40d82.jpg
35004153@N08,2009,NA,-122.402453,37.786852,http://farm4.staticflickr.com/3508/3270425759_b06490fa4d.jpg
10011817@N00,2009,NA,-122.435043,37.761581,http://farm3.staticflickr.com/2481/3956091371_ae90d9d87a.jpg
78459222@N00,2011,APPLE,-122.441667,37.773333,http://farm3.staticflickr.com/2866/9106722390_fd01907314.jpg
15409406@N00,2013,NA,-122.433992,37.789328,http://farm8.staticflickr.com/7382/8721656569_5778b49738.jpg
50751757@N00,2010,EASTMAN,-122.483,37.779333,http://farm5.staticflickr.com/4041/4377638227_cfe1e718dd.jpg
44048128@N00,2010,CANON,-122.418336,37.784524,http://farm5.staticflickr.com/4018/4428077495_3a1d9b02ac.jpg
30024546@N04,2011,PANASONIC,-122.402436,37.78708,http://farm7.staticflickr.com/6200/6026062602_17bc6de820.jpg
23004521@N02,2008,NA,-122.44812,37.790251,http://farm4.staticflickr.com/3108/2481343300_27e4a8a313.jpg
43374661@N00,2008,NA,-122.435444,37.763286,http://farm4.staticflickr.com/3159/2877426970_abbc60f2ef.jpg
42445822@N00,2010,CANON,-122.394191,37.781514,http://farm5.staticflickr.com/4024/4287151736_cc2052e06c.jpg
8777473@N05,2009,CANON,-122.51142,37.777414,http://farm4.staticflickr.com/3429/3977493421_75ed256a71.jpg
8696260@N05,2009,NIKON,-122.257782,37.86972,http://farm4.staticflickr.com/3571/3385669909_ac65ce7857.jpg
9065629@N02,2007,CANON,-122.470006,37.768543,http://farm3.staticflickr.com/2018/2044575330_62ab37733c.jpg
97702372@N07,2014,APPLE,-122.410775,37.76228,http://farm6.staticflickr.com/5346/14025981795_8efb53eb02.jpg
65929446@N00,2007,NA,-122.272857,37.801624,http://farm1.staticflickr.com/176/439442092_85782ec8ba.jpg
36101700372@N01,2007,CANON,-122.405848,37.802849,http://farm1.staticflickr.com/162/395157977_09055d0f01.jpg
48889057888@N01,2013,APPLE,-122.398834,37.791666,http://farm9.staticflickr.com/8046/8429038328_1906bd7f83.jpg
44124466908@N01,2013,SONY,-122.434976,37.762074,http://farm9.staticflickr.com/8235/8496421990_879c02b89b.jpg
62021300@N00,2011,NA,-122.401222,37.786908,http://farm6.staticflickr.com/5020/5396601702_360fb9dc8f.jpg
75964373@N00,2013,APPLE,-122.42967,37.785167,http://farm4.staticflickr.com/3802/9449409774_09e53e7fb1.jpg
68877611@N00,2014,APPLE,-122.409256,37.777022,http://farm8.staticflickr.com/7331/13007914573_e13ecbf17c.jpg
